,Title,Artist,Genre,Url,Happy,Sad,Energized,Relaxed,Nostalgic,Romantic,Angry,Focused,Inspired,Melancholic,Peaceful,Anxious,Confident,Dreamy,Lonely
666,돌아가네,영탁,Blues,https://www.youtube.com/watch?v=j0wamHlh9g0&pp=ygUZ64-M7JWE6rCA64SkIOyYge2DgSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
667,미운오리새끼,leejean,Blues,https://www.youtube.com/watch?v=jvIM9jQl0Xw&pp=ygUg66-47Jq07Jik66as7IOI64G8IGxlZWplYW4gYXVkaW8%3D,,,,,,,,,,,,,,,
668,사랑했지만,김광석,Blues,https://www.youtube.com/watch?v=rc-7J04xrY8&pp=ygUf7IKs656R7ZaI7KeA66eMIOq5gOq0keyEnSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
669,그게 뭐라고,어쿠루브,Blues,https://www.youtube.com/watch?v=e_-U6M_Nq-U&pp=ygUj6re46rKMIOutkOudvOqzoCDslrTsv6Dro6jruIwgYXVkaW8%3D,,,,,,,,,,,,,,,
670,X Song,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=V05wGBMLRcY&pp=ygUfWCBTb25nIOuzvOu5qOqwhOyCrOy2mOq4sCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
671,Why So Lonely,EJel (이젤),Blues,https://www.youtube.com/watch?v=-pKzW8Vi6YE&pp=ygUhV2h5IFNvIExvbmVseSBFSmVsICjsnbTsoKQpIGF1ZGlv,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
672,너 사용법,에디킴,Blues,https://www.youtube.com/watch?v=Rvg36SJa-5I&pp=ygUd64SIIOyCrOyaqeuylSDsl5DrlJTtgrQgYXVkaW8%3D,,,,,,,,,,,,,,,
673,기적 (Wonder),디오 (D.O.),Blues,https://www.youtube.com/watch?v=1cp6Oq1Zm34&pp=ygUj6riw7KCBIChXb25kZXIpIOuUlOyYpCAoRC5PLikgYXVkaW8%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
674,Whisky on the Rock,김연지,Blues,https://www.youtube.com/watch?v=3uucUCJPWfs&pp=ygUiV2hpc2t5IG9uIHRoZSBSb2NrIOq5gOyXsOyngCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
675,Second Chance,영탁,Blues,https://www.youtube.com/watch?v=enAAWnmoY4w&pp=ygUaU2Vjb25kIENoYW5jZSDsmIHtg4EgYXVkaW8%3D,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1
676,Love Love Love,로이킴,Blues,https://www.youtube.com/watch?v=toEjRP1h6RI&pp=ygUeTG92ZSBMb3ZlIExvdmUg66Gc7J207YK0IGF1ZGlv,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
677,Mermaid,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=jDrVkH297iQ&pp=ygUgTWVybWFpZCDrs7zruajqsITsgqzstpjquLAgYXVkaW8%3D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
678,아침만 남겨주고,김현창,Blues,https://www.youtube.com/watch?v=ciDT-csnX20&pp=ygUm7JWE7Lmo66eMIOuCqOqyqOyjvOqzoCDquYDtmITssL0gYXVkaW8%3D,,,,,,,,,,,,,,,
679,정거장,아이유,Blues,https://www.youtube.com/watch?v=wG7kHZawV4U&pp=ygUZ7KCV6rGw7J6lIOyVhOydtOycoCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
680,매트리스,10CM,Blues,https://www.youtube.com/watch?v=qjBsdd9RgiA&pp=ygUX66ek7Yq466as7IqkIDEwQ00gYXVkaW8%3D,,,,,,,,,,,,,,,
681,널 보고 있으면,"고막남친단 (테종, 홍이삭)",Blues,https://www.youtube.com/watch?v=qGH6ZB0y3DU&ab_channel=Release-Topic,,,,,,,,,,,,,,,
682,오빠야,신현희와김루트,Blues,https://www.youtube.com/watch?v=V5o8hJrcrB0&pp=ygUl7Jik67mg7JW8IOyLoO2YhO2drOyZgOq5gOujqO2KuCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
683,RE-BYE,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=neqZcaSB1x4&pp=ygUaUkUtQllFIEFLTVUgKOyVheuupCkgYXVkaW8%3D,,,,,,,,,,,,,,,
684,피노키오,로이킴,Blues,https://www.youtube.com/watch?v=yedtZnD_ioE&pp=ygUc7ZS864W47YKk7JikIOuhnOydtO2CtCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
685,밤 끝없는 밤,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=F9VV_Rt_nhQ&pp=ygUl67CkIOuBneyXhuuKlCDrsKQgQUtNVSAo7JWF666kKSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
686,이상한 사람,존박,Blues,https://www.youtube.com/watch?v=0nwUYiucnpM&pp=ygUd7J207IOB7ZWcIOyCrOuejCDsobTrsJUgYXVkaW8%3D,,,,,,,,,,,,,,,
687,월급은 통장을 스칠 뿐,스텔라장 (Stella Jang),Blues,https://www.youtube.com/watch?v=_ITO5wlTne0&pp=ygU_7JuU6riJ7J2AIO2GteyepeydhCDsiqTsuaAg67-QIOyKpO2FlOudvOyepSAoU3RlbGxhIEphbmcpIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
688,"수고했어, 오늘도",옥상달빛,Blues,https://www.youtube.com/watch?v=U3e4AOd-DzE&pp=ygUq7IiY6rOg7ZaI7Ja0LCDsmKTripjrj4Qg7Jil7IOB64us67mbIGF1ZGlv,,,,,,,,,,,,,,,
689,사랑하는 사람들에게 가장 상처 주는 키를 우리는 모두 가지고 있어,김사월,Blues,https://www.youtube.com/watch?v=AoIHzbRq2PE&ab_channel=KimSawol-Topic,,,,,,,,,,,,,,,
690,"그대와 나, 설레임 (Feat. 소울맨)",어쿠스틱 콜라보,Blues,https://www.youtube.com/watch?v=XKaUjwE_Los&pp=ygVH6re464yA7JmAIOuCmCwg7ISk66CI7J6EIChGZWF0LiDshozsmrjrp6gpIOyWtOy_oOyKpO2LsSDsvZzrnbzrs7QgYXVkaW8%3D,,,,,,,,,,,,,,,
691,추억속의 그대,"OMZ (이젤 (EJel), leejean)",Blues,https://www.youtube.com/watch?v=z-9ZoiyurQQ&pp=ygU27LaU7Ja17IaN7J2YIOq3uOuMgCBPTVogKOydtOygpCAoRUplbCksIGxlZWplYW4pIGF1ZGlv,,,,,,,,,,,,,,,
692,김성호의 회상,테종,Blues,https://www.youtube.com/watch?v=BXgAE_6k0lk&pp=ygUg6rmA7ISx7Zi47J2YIO2ajOyDgSDthYzsooUgYXVkaW8%3D,,,,,,,,,,,,,,,
693,백만송이 장미,김수영,Blues,https://www.youtube.com/watch?v=nFJ9HT_9O90&pp=ygUj67Cx66eM7Iah7J20IOyepeuvuCDquYDsiJjsmIEgYXVkaW8%3D,,,,,,,,,,,,,,,
694,Love,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=SSDflLMyEew&pp=ygUdTG92ZSDrs7zruajqsITsgqzstpjquLAgYXVkaW8%3D,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
695,혼자만의 느낌,"형님 먼저 아우 먼저 (서윤혁, 소수빈)",Blues,https://www.youtube.com/watch?v=Jc78ipM2FhU&pp=ygVM7Zi87J6Q66eM7J2YIOuKkOuCjCDtmJXri5gg66i87KCAIOyVhOyasCDrqLzsoIAgKOyEnOycpO2YgSwg7IaM7IiY67mIKSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
696,단 하나,최유리,Blues,https://www.youtube.com/watch?v=xALZNGCnskw&pp=ygUa64uoIO2VmOuCmCDstZzsnKDrpqwgYXVkaW8%3D,,,,,,,,,,,,,,,
697,Be Your Christmas (Feat. 볼빨간사춘기),스웨덴세탁소,Blues,https://www.youtube.com/watch?v=o5SGA2BMFpc&pp=ygVFQmUgWW91ciBDaHJpc3RtYXMgKEZlYXQuIOuzvOu5qOqwhOyCrOy2mOq4sCkg7Iqk7Juo64207IS47YOB7IaMIGF1ZGlv,,,,,,,,,,,,,,,
698,여름에 두었다,숀 (SHAUN),Blues,https://www.youtube.com/watch?v=39vKFcMdW9Q&pp=ygUl7Jes66aE7JeQIOuRkOyXiOuLpCDsiIAgKFNIQVVOKSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
699,난 묻어요,허회경,Blues,https://www.youtube.com/watch?v=uNOu43UruWs&pp=ygUd64KcIOusu-yWtOyalCDtl4jtmozqsr0gYXVkaW8%3D,,,,,,,,,,,,,,,
700,사랑에게,최유리,Blues,https://www.youtube.com/watch?v=gUawJQevVU8&pp=ygUc7IKs656R7JeQ6rKMIOy1nOycoOumrCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
701,내게 사랑은 너무 써,서윤혁,Blues,https://www.youtube.com/watch?v=QFsUEd7bKFM&pp=ygUr64K06rKMIOyCrOuekeydgCDrhIjrrLQg7I2oIOyEnOycpO2YgSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
702,생각을 멈추다 보면,최유리,Blues,https://www.youtube.com/watch?v=jWYFI10cZfw&pp=ygUq7IOd6rCB7J2EIOupiOy2lOuLpCDrs7TrqbQg7LWc7Jyg66asIGF1ZGlv,,,,,,,,,,,,,,,
703,대화가 필요해,주시크 (Joosiq),Blues,https://www.youtube.com/watch?v=F98OANrP3sE&pp=ygUs64yA7ZmU6rCAIO2VhOyalO2VtCDso7zsi5ztgawgKEpvb3NpcSkgYXVkaW8%3D,,,,,,,,,,,,,,,
704,Rose,디오 (D.O.),Blues,https://www.youtube.com/watch?v=RmEA_Ovir-4&pp=ygUYUm9zZSDrlJTsmKQgKEQuTy4pIGF1ZGlv,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
705,방황하는 젊음,최유리,Blues,https://www.youtube.com/watch?v=vWcLRvoTKnQ&pp=ygUj67Cp7Zmp7ZWY64qUIOygiuydjCDstZzsnKDrpqwgYXVkaW8%3D,,,,,,,,,,,,,,,
706,너의 밤은 어때,그_냥,Blues,https://www.youtube.com/watch?v=jYx1bhYufmE&pp=ygUi64SI7J2YIOuwpOydgCDslrTrlYwg6re4X-uDpSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
707,우리만은,최유리,Blues,https://www.youtube.com/watch?v=CIL1gUhq-jY&pp=ygUc7Jqw66as66eM7J2AIOy1nOycoOumrCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
708,10월의 날씨,10CM,Blues,https://www.youtube.com/watch?v=7QauYV6itzw&pp=ygUaMTDsm5TsnZgg64Kg7JSoIDEwQ00gYXVkaW8%3D,,,,,,,,,,,,,,,
709,여름밤에 우린,스탠딩 에그,Blues,https://www.youtube.com/watch?v=3HJS0b8d-JA&pp=ygUq7Jes66aE67Ck7JeQIOyasOumsCDsiqTtg6DrlKkg7JeQ6re4IGF1ZGlv,,,,,,,,,,,,,,,
710,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,Blues,https://www.youtube.com/watch?v=pq6Xwpfk98I&pp=ygVM6rCA64GUIOuvuOy5mOuPhOuhnSDrhKTqsIAg7JWI6rOgIOyLtuyWtOyniCDrlYzqsIAg7J6I7Ja0IOqwgOydhOuwqe2VmSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
711,외국인의 고백,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=OqEjxp-Pdtc&pp=ygUn7Jm46rWt7J247J2YIOqzoOuwsSBBS01VICjslYXrrqQpIGF1ZGlv,,,,,,,,,,,,,,,
712,품,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=GrnMrYjPewU&pp=ygUc7ZKIIOuzvOu5qOqwhOyCrOy2mOq4sCBhdWRpbw%3D%3D,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1
713,얼음들,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=__i12iCXvvI&pp=ygUd7Ja87J2M65OkIEFLTVUgKOyVheuupCkgYXVkaW8%3D,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
714,라면인건가,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=HiFn01dF58g&pp=ygUj652866m07J246rG06rCAIEFLTVUgKOyVheuupCkgYXVkaW8%3D,,,,,,,,,,,,,,,
715,사랑한대 (With Windy),스탠딩 에그,Blues,https://www.youtube.com/watch?v=WWPSJUfIick&pp=ygUw7IKs656R7ZWc64yAIChXaXRoIFdpbmR5KSDsiqTtg6DrlKkg7JeQ6re4IGF1ZGlv,,,,,,,,,,,,,,,
716,물 만난 물고기,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=YMgFEl5h8nI&pp=ygUo66y8IOunjOuCnCDrrLzqs6DquLAgQUtNVSAo7JWF666kKSBhdWRpbw%3D%3D,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
717,작은별,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=fkvuORod0OM&pp=ygUd7J6R7J2A67OEIEFLTVUgKOyVheuupCkgYXVkaW8%3D,,,,,,,,,,,,,,,
718,리얼리티,AKMU (악뮤),Blues,https://www.youtube.com/watch?v=yI3-lw5N9Lw&pp=ygUg66as7Ja866as7YuwIEFLTVUgKOyVheuupCkgYXVkaW8%3D,,,,,,,,,,,,,,,
719,WE GO HIGH,로이킴,Blues,https://www.youtube.com/watch?v=mAR2p05x4UE&pp=ygUaV0UgR08gSElHSCDroZzsnbTtgrQgYXVkaW8%3D,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
720,그리움에 지쳐서 힘들어 하는 밤,어쿠루브,Blues,https://www.youtube.com/watch?v=_lbohGhgzro&pp=ygU-6re466as7JuA7JeQIOyngOyzkOyEnCDtnpjrk6TslrQg7ZWY64qUIOuwpCDslrTsv6Dro6jruIwgYXVkaW8%3D,,,,,,,,,,,,,,,
721,그게 뭐라고 (여름날 우리 X 황민현),황민현,Blues,https://www.youtube.com/watch?v=T4oe1LTmD_M&pp=ygU_6re46rKMIOutkOudvOqzoCAo7Jes66aE64KgIOyasOumrCBYIO2ZqeuvvO2YhCkg7Zmp66-87ZiEIGF1ZGlv,,,,,,,,,,,,,,,
722,빌런 (Villain),스텔라장 (Stella Jang),Blues,https://www.youtube.com/watch?v=yVEx-Dpd38k&pp=ygUx67mM65-wIChWaWxsYWluKSDsiqTthZTrnbzsnqUgKFN0ZWxsYSBKYW5nKSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
723,방에 모기가 있어 (Do You Think Of Me?),10CM,Blues,https://www.youtube.com/watch?v=vIFPN2j4_TY&pp=ygU467Cp7JeQIOuqqOq4sOqwgCDsnojslrQgKERvIFlvdSBUaGluayBPZiBNZT8pIDEwQ00gYXVkaW8%3D,,,,,,,,,,,,,,,
724,로맨틱 선데이,카더가든,Blues,https://www.youtube.com/watch?v=JEcl5H7MPbM&pp=ygUm66Gc66eo7YuxIOyEoOuNsOydtCDsubTrjZTqsIDrk6AgYXVkaW8%3D,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
725,오늘밤은 어둠이 무서워요,10CM,Blues,https://www.youtube.com/watch?v=GcUQtqFFLxg&pp=ygUu7Jik64qY67Ck7J2AIOyWtOuRoOydtCDrrLTshJzsm4zsmpQgMTBDTSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
726,너로 짙은 밤 (With 한올),새봄 (saevom),Blues,https://www.youtube.com/watch?v=e40r1ha_DLo&pp=ygU164SI66GcIOynmeydgCDrsKQgKFdpdGgg7ZWc7JisKSDsg4jrtIQgKHNhZXZvbSkgYXVkaW8%3D,,,,,,,,,,,,,,,
727,너란 봄 (Feat. 하림),정은지,Blues,https://www.youtube.com/watch?v=44LCnUiZb5Y&pp=ygUp64SI656AIOu0hCAoRmVhdC4g7ZWY66a8KSDsoJXsnYDsp4AgYXVkaW8%3D,,,,,,,,,,,,,,,
728,나와 내 이웃에게,허회경,Blues,https://www.youtube.com/watch?v=qRP9n-hNF_E&pp=ygUn64KY7JmAIOuCtCDsnbTsm4Psl5Dqsowg7ZeI7ZqM6rK9IGF1ZGlv,,,,,,,,,,,,,,,
729,"반짝 빛나던, 나의 2006년",적재,Blues,https://www.youtube.com/watch?v=1nWAZeJtDCY&pp=ygUt67CY7KedIOu5m-uCmOuNmCwg64KY7J2YIDIwMDbrhYQg7KCB7J6sIGF1ZGlv,,,,,,,,,,,,,,,
730,그러나,10CM,Blues,https://www.youtube.com/watch?v=VFlhSoNKw5E&pp=ygUU6re465-s64KYIDEwQ00gYXVkaW8%3D,,,,,,,,,,,,,,,
731,쓰담쓰담,10CM,Blues,https://www.youtube.com/watch?v=adAQI6B-DMY&pp=ygUX7JOw64u07JOw64u0IDEwQ00gYXVkaW8%3D,,,,,,,,,,,,,,,
732,편지,n@di (나디),Blues,https://www.youtube.com/watch?v=ibG4lnGBWp0&pp=ygUa7Y647KeAIG5AZGkgKOuCmOuUlCkgYXVkaW8%3D,,,,,,,,,,,,,,,
733,사랑을 말해요,이문세,Blues,https://www.youtube.com/watch?v=VNx3vTRQ0oU&pp=ygUj7IKs656R7J2EIOunkO2VtOyalCDsnbTrrLjshLggYXVkaW8%3D,,,,,,,,,,,,,,,
734,"사랑노래 같은 이별노래 (Feat. 한올, 리와인)",어쿠루브,Blues,https://www.youtube.com/watch?v=IHz4n_ZiDYU&pp=ygVN7IKs656R64W4656YIOqwmeydgCDsnbTrs4TrhbjrnpggKEZlYXQuIO2VnOyYrCwg66as7JmA7J24KSDslrTsv6Dro6jruIwgYXVkaW8%3D,,,,,,,,,,,,,,,
735,나들이 갈까,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=f4R__8yiyho&pp=ygUp64KY65Ok7J20IOqwiOq5jCDrs7zruajqsITsgqzstpjquLAgYXVkaW8%3D,,,,,,,,,,,,,,,
736,비밀의 화원,원슈타인,Blues,https://www.youtube.com/watch?v=bFshv89bTQo&pp=ygUj67mE67CA7J2YIO2ZlOybkCDsm5Dsiojtg4DsnbggYXVkaW8%3D,,,,,,,,,,,,,,,
737,빈칸을 채워주시오,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=Ppy2rRPKwmQ&pp=ygUy67mI7Lm47J2EIOyxhOybjOyjvOyLnOyYpCDrs7zruajqsITsgqzstpjquLAgYXVkaW8%3D,,,,,,,,,,,,,,,
738,"오, 사랑",적재,Blues,https://www.youtube.com/watch?v=9Bwb7ufJcCQ&pp=ygUY7JikLCDsgqzrnpEg7KCB7J6sIGF1ZGlv,,,,,,,,,,,,,,,
739,너,아이유,Blues,https://www.youtube.com/watch?v=HP4kVAiQLEw&pp=ygUT64SIIOyVhOydtOycoCBhdWRpbw%3D%3D,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
740,Oh Friday (루디고 GO X 송예빈),송예빈,Blues,https://www.youtube.com/watch?v=aaCHcrrWJ-M&ab_channel=SongYeBin-Topic,,,,,,,,,,,,,,,
741,고쳐주세요,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=6_lhwlCYZg4&pp=ygUo6rOg7LOQ7KO87IS47JqUIOuzvOu5qOqwhOyCrOy2mOq4sCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
742,오 나의 사랑,이재훈 (쿨),Blues,https://www.youtube.com/watch?v=yQYTg3ms8cs&pp=ygUn7JikIOuCmOydmCDsgqzrnpEg7J207J6s7ZuIICjsv6gpIGF1ZGlv,,,,,,,,,,,,,,,
743,Picnic,오왠 (O.WHEN),Blues,https://www.youtube.com/watch?v=FNXbifUOsvw&pp=ygUcUGljbmljIOyYpOyZoCAoTy5XSEVOKSBhdWRpbw%3D%3D,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
744,그대 발길 머무는 곳에,김희재,Blues,https://www.youtube.com/watch?v=bXAcZkVIVP0&pp=ygUu6re464yAIOuwnOq4uCDrqLjrrLTripQg6rOz7JeQIOq5gO2drOyerCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
745,봄이 되어줄게 (Feat. 그_냥),고닥,Blues,https://www.youtube.com/watch?v=KqOzlEiPOMw&pp=ygUw67SE7J20IOuQmOyWtOykhOqyjCAoRmVhdC4g6re4X-uDpSkg6rOg64ulIGF1ZGlv,,,,,,,,,,,,,,,
746,짝사랑 (feat. 민수) (@kiiiiiiiiiite),10CM,Blues,https://www.youtube.com/watch?v=nNmAK619U58&pp=ygU07Ked7IKs656RIChmZWF0LiDrr7zsiJgpIChAa2lpaWlpaWlpaWl0ZSkgMTBDTSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
747,간밤에,기리보이,Blues,https://www.youtube.com/watch?v=sKCAY86O_K8&pp=ygUc6rCE67Ck7JeQIOq4sOumrOuztOydtCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
748,상상,볼빨간사춘기,Blues,https://www.youtube.com/watch?v=wT3N8ohVJOk&pp=ygUf7IOB7IOBIOuzvOu5qOqwhOyCrOy2mOq4sCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
749,취기를 빌려 (Vocal 이민혁),새봄 (saevom),Blues,https://www.youtube.com/watch?v=Yh6FMrp8MN0&pp=ygU47Leo6riw66W8IOu5jOugpCAoVm9jYWwg7J2066-87ZiBKSDsg4jrtIQgKHNhZXZvbSkgYXVkaW8%3D,,,,,,,,,,,,,,,
750,봄이 온 것 같애,1415,Blues,https://www.youtube.com/watch?v=5XU891AGvtE&pp=ygUg67SE7J20IOyYqCDqsoMg6rCZ7JWgIDE0MTUgYXVkaW8%3D,,,,,,,,,,,,,,,
751,꽃,로이킴,Blues,https://www.youtube.com/watch?v=hd2j9Fl6zGw&pp=ygUT6r2DIOuhnOydtO2CtCBhdWRpbw%3D%3D,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
752,이름,최유리,Blues,https://www.youtube.com/watch?v=p9l7rRaPKho&pp=ygUW7J2066aEIOy1nOycoOumrCBhdWRpbw%3D%3D,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
753,1995년 여름,이승윤,Blues,https://www.youtube.com/watch?v=WY922-xdFJQ&pp=ygUeMTk5NeuFhCDsl6zrpoQg7J207Iq57JykIGF1ZGlv,,,,,,,,,,,,,,,
754,넌 이별 난 아직 (With 한소현 Of 3rd Coast),스탠딩 에그,Blues,https://www.youtube.com/watch?v=IiqAc4LH-lc&pp=ygVK64SMIOydtOuzhCDrgpwg7JWE7KeBIChXaXRoIO2VnOyGjO2YhCBPZiAzcmQgQ29hc3QpIOyKpO2DoOuUqSDsl5Dqt7ggYXVkaW8%3D,,,,,,,,,,,,,,,
755,벚꽃이 내린다,소란 (SORAN),Blues,https://www.youtube.com/watch?v=CDjNYONMeao&pp=ygUo67Ka6r2D7J20IOuCtOumsOuLpCDshozrnoAgKFNPUkFOKSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
756,To. X,태연 (TAEYEON),R&B,https://www.youtube.com/watch?v=IMOzHknkS3g&pp=ygUcVG8uIFgg7YOc7JewIChUQUVZRU9OKSBhdWRpbw%3D%3D,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
757,밤양갱,비비 (BIBI),R&B,https://www.youtube.com/watch?v=_jBTDFaj1RY&pp=ygUd67Ck7JaR6rCxIOu5hOu5hCAoQklCSSkgYXVkaW8%3D,,,,,,,,,,,,,,,
758,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),R&B,https://www.youtube.com/watch?v=zZwFi86zIZM&pp=ygVRWWVzIG9yIE5vIChGZWF0LiDtl4jsnKTsp4Qgb2YgTEUgU1NFUkFGSU0sIENydXNoKSDqt7jro6jruYTro7ggKEdyb292eVJvb20pIGF1ZGlv,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
759,Either Way,IVE (아이브),R&B,https://www.youtube.com/watch?v=dAwy8e8o4vk&pp=ygUgRWl0aGVyIFdheSBJVkUgKOyVhOydtOu4jCkgYXVkaW8%3D,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
760,Merry PLLIstmas,PLAVE,R&B,https://www.youtube.com/watch?v=KCT3ZagR9-M&pp=ygUbTWVycnkgUExMSXN0bWFzIFBMQVZFIGF1ZGlv,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0
761,"Shh.. (Feat. 혜인(HYEIN), 조원선 &amp; Special Narr. 패티김)",아이유,R&B,https://www.youtube.com/watch?v=VIDQTyNmkN4&pp=ygUmU2hoLi4gKEZlYXQuIO2YnOyduChIWUVJTiksIOyhsOybkOyEoCA%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
762,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),R&B,https://www.youtube.com/watch?v=q0sUSTMm7gs&pp=ygU-7KCV7J2065286rOgIO2VmOyekCAoRmVhdC4gMTBDTSkgQklHIE5hdWdodHkgKOyEnOuPme2YhCkgYXVkaW8%3D,,,,,,,,,,,,,,,
763,Yes or No,정국,R&B,https://www.youtube.com/watch?v=uOFIcm-L0po&pp=ygUWWWVzIG9yIE5vIOygleq1rSBhdWRpbw%3D%3D,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
764,Still With You,정국,R&B,https://www.youtube.com/watch?v=BksBNbTIoPE&pp=ygUbU3RpbGwgV2l0aCBZb3Ug7KCV6rWtIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
765,Thinkin' About You,H1-KEY (하이키),R&B,https://www.youtube.com/watch?v=9G3VqVBAQKY&pp=ygUrVGhpbmtpbicgQWJvdXQgWW91IEgxLUtFWSAo7ZWY7J207YKkKSBhdWRpbw%3D%3D,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
766,Nobody Knows,KISS OF LIFE,R&B,https://www.youtube.com/watch?v=ju49JkIvq3w&pp=ygUfTm9ib2R5IEtub3dzIEtJU1MgT0YgTElGRSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
767,빛이 나는 너에게,던 (DAWN),R&B,https://www.youtube.com/watch?v=t5_rpDGItaI&pp=ygUo67mb7J20IOuCmOuKlCDrhIjsl5Dqsowg642YIChEQVdOKSBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
768,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),R&B,https://www.youtube.com/watch?v=alEIYhyREmc&pp=ygVB67mE64-EIOyYpOqzoCDqt7jrnpjshJwgKEZlYXQuIOyLoOyaqeyerCkg7Zek7J207KaIIChIZWl6ZSkgYXVkaW8%3D,,,,,,,,,,,,,,,
769,사랑노래,dori,R&B,https://www.youtube.com/watch?v=iTpEu0T92Hk&pp=ygUX7IKs656R64W4656YIGRvcmkgYXVkaW8%3D,,,,,,,,,,,,,,,
770,괜찮아도 괜찮아 (That's okay),디오 (D.O.),R&B,https://www.youtube.com/watch?v=epfM5Xo6Mk8&pp=ygU46rSc7LCu7JWE64-EIOq0nOywruyVhCAoVGhhdCdzIG9rYXkpIOuUlOyYpCAoRC5PLikgYXVkaW8%3D,,,,,,,,,,,,,,,
771,DIE 4 YOU,DEAN,R&B,https://www.youtube.com/watch?v=xrxxALETANY&pp=ygUURElFIDQgWU9VIERFQU4gYXVkaW8%3D,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0
772,Bye bye my blue,백예린 (Yerin Baek),R&B,https://www.youtube.com/watch?v=WwNefk-uSdg,,,,,,,,,,,,,,,
773,Sugarcoat (NATTY Solo),KISS OF LIFE,R&B,https://www.youtube.com/watch?v=4EcNa_cOr4o&pp=ygUpU3VnYXJjb2F0IChOQVRUWSBTb2xvKSBLSVNTIE9GIExJRkUgYXVkaW8%3D,,,,,,,,,,,,,,,
